Date,Avg_Player,Log_Player,Lag_Player,Discount_Ratio,Base_Price,Is_Weekend,Is_Holiday,Years_Since_Release,Trend_Index,Log_Twitch_Avg,Is_Major_Update,Is_Minor_Update
2025-06-01,8379.0,9.033603193476129,8.94793610670867,0.0,49.99,1,0,3.4547945205479453,0.1,0.0,0,0
2025-06-02,6811.0,8.826441041782578,9.033603193476129,0.0,49.99,0,0,3.4575342465753423,0.1,0.0,0,0
2025-06-03,6465.0,8.774312958285378,8.826441041782578,0.0,49.99,0,0,3.4602739726027396,0.1,0.0,0,0
2025-06-04,6329.0,8.753055515138222,8.774312958285378,0.0,49.99,0,0,3.463013698630137,0.1,0.0,0,0
2025-06-05,6323.0,8.752107198329362,8.753055515138222,0.0,49.99,0,0,3.4657534246575343,0.1,0.0,0,0
2025-06-06,6637.0,8.80056599227992,8.752107198329362,0.0,49.99,0,0,3.4684931506849317,0.1,0.0,0,0
2025-06-07,7527.0,8.926384681265215,8.80056599227992,0.0,49.99,1,0,3.4712328767123286,0.1,0.0,0,0
2025-06-08,7725.0,8.952346543226227,8.926384681265215,0.0,49.99,1,0,3.473972602739726,0.1,0.0,0,0
2025-06-09,6778.0,8.821584877430965,8.952346543226227,0.0,49.99,0,0,3.4767123287671233,0.1,0.0,0,0
2025-06-10,6372.0,8.759825595314295,8.821584877430965,0.0,49.99,0,0,3.4794520547945207,0.1,0.0,0,0
2025-06-11,6266.0,8.743053050224676,8.759825595314295,0.0,49.99,0,0,3.4821917808219176,0.1,0.0,0,0
2025-06-12,6038.0,8.705993714307901,8.743053050224676,0.0,49.99,0,0,3.484931506849315,0.1,0.0,0,0
2025-06-13,6383.0,8.761550139129644,8.705993714307901,0.0,49.99,0,0,3.4876712328767123,0.1,0.0,0,0
2025-06-14,7106.0,8.868835492826895,8.761550139129644,0.0,49.99,1,0,3.4904109589041097,0.1,0.0,0,0
2025-06-15,7447.0,8.915700818956903,8.868835492826895,0.0,49.99,1,0,3.493150684931507,0.1,0.0,0,0
2025-06-16,6427.0,8.768418726857403,8.915700818956903,0.0,49.99,0,0,3.495890410958904,0.1,0.0,0,0
2025-06-17,6025.0,8.703838719690246,8.768418726857403,0.0,49.99,0,0,3.4986301369863013,0.1,0.0,0,0
2025-06-18,6143.0,8.723231274827508,8.703838719690246,0.0,49.99,0,0,3.5013698630136987,0.1,0.0,0,0
2025-06-19,6411.0,8.765926513729443,8.723231274827508,0.0,49.99,0,1,3.504109589041096,0.1,0.0,0,0
2025-06-20,6054.0,8.708639655987193,8.765926513729443,0.0,49.99,0,0,3.506849315068493,0.1,0.0,0,0
2025-06-21,6364.0,8.758569510991506,8.708639655987193,0.0,49.99,1,0,3.5095890410958903,0.1,0.0,0,0
2025-06-22,6962.0,8.848365694942547,8.758569510991506,0.0,49.99,1,0,3.5123287671232877,0.1,0.0,0,0
2025-06-23,5939.0,8.68946441235669,8.848365694942547,0.0,49.99,0,0,3.515068493150685,0.1,0.0,0,0
2025-06-24,5869.0,8.677609912822142,8.68946441235669,0.0,49.99,0,0,3.5178082191780824,0.1,0.0,0,0
2025-06-25,5634.0,8.636752426473876,8.677609912822142,0.0,49.99,0,0,3.5205479452054793,0.1,0.0,0,0
2025-06-26,5942.0,8.68996933536666,8.636752426473876,0.5001000200040009,49.99,0,0,3.5232876712328767,0.1,0.0,0,0
2025-06-27,8829.0,9.085910293598007,8.68996933536666,0.5001000200040009,49.99,0,0,3.526027397260274,0.1,0.0,0,0
2025-06-28,11447.0,9.345570321236288,9.085910293598007,0.5001000200040009,49.99,1,0,3.5287671232876714,0.1,0.0,0,0
2025-06-29,13419.0,9.504501410525673,9.345570321236288,0.5001000200040009,49.99,1,0,3.5315068493150683,0.1,0.0,0,0
2025-06-30,12056.0,9.397400683117311,9.504501410525673,0.5001000200040009,49.99,0,0,3.5342465753424657,0.1,0.0,0,0
2025-07-01,12566.0,9.438829609615144,9.397400683117311,0.5001000200040009,49.99,0,0,3.536986301369863,1.0,0.0,0,0
2025-07-02,12689.0,9.448569560708433,9.438829609615144,0.5001000200040009,49.99,0,0,3.5397260273972604,1.0,0.0,0,0
2025-07-03,13264.0,9.49288426657184,9.448569560708433,0.5001000200040009,49.99,0,0,3.5424657534246577,1.0,0.0,0,0
2025-07-04,14297.0,9.567874946326796,9.49288426657184,0.5001000200040009,49.99,0,1,3.5452054794520547,1.0,0.0,0,0
2025-07-05,15197.0,9.62891911922973,9.567874946326796,0.5001000200040009,49.99,1,0,3.547945205479452,1.0,0.0,0,0
2025-07-06,17269.0,9.756726171140725,9.62891911922973,0.5001000200040009,49.99,1,0,3.5506849315068494,1.0,0.0,0,0
2025-07-07,14545.0,9.585071320714485,9.756726171140725,0.5001000200040009,49.99,0,0,3.5534246575342467,1.0,0.0,0,0
2025-07-08,13966.0,9.54445268330577,9.585071320714485,0.5001000200040009,49.99,0,0,3.5561643835616437,1.0,0.0,0,0
2025-07-09,13313.0,9.496571392160648,9.54445268330577,0.5001000200040009,49.99,0,0,3.558904109589041,1.0,0.0,0,0
2025-07-10,13164.0,9.48531707193041,9.496571392160648,0.0,49.99,0,0,3.5616438356164384,1.0,0.0,0,0
2025-07-11,12301.0,9.417517129768314,9.48531707193041,0.0,49.99,0,0,3.5643835616438357,1.0,0.0,0,0
2025-07-12,12994.0,9.47231994707559,9.417517129768314,0.0,49.99,1,0,3.5671232876712327,1.0,0.0,0,0
2025-07-13,13803.0,9.532713684217894,9.47231994707559,0.0,49.99,1,0,3.56986301369863,1.0,0.0,0,0
2025-07-14,11345.0,9.336620537886512,9.532713684217894,0.0,49.99,0,0,3.5726027397260274,1.0,0.0,0,0
2025-07-15,23330.0,10.057538227363054,9.336620537886512,0.0,49.99,0,0,3.5753424657534247,1.0,0.0,1,0
2025-07-16,25092.0,10.13034420176222,10.057538227363054,0.0,49.99,0,0,3.578082191780822,1.0,0.0,1,0
2025-07-17,26369.0,10.179982279347332,10.13034420176222,0.0,49.99,0,0,3.580821917808219,1.0,0.0,1,0
2025-07-18,28079.0,10.242812858139747,10.179982279347332,0.0,49.99,0,0,3.5835616438356164,1.0,0.0,1,0
2025-07-19,32568.0,10.391116194697917,10.242812858139747,0.0,49.99,1,0,3.5863013698630137,1.0,0.0,1,0
2025-07-20,38136.0,10.548940218483393,10.391116194697917,0.0,49.99,1,0,3.589041095890411,1.0,0.0,1,0
2025-07-21,34563.0,10.45056795696129,10.548940218483393,0.0,49.99,0,0,3.591780821917808,1.0,0.0,1,0
2025-07-22,33700.0,10.425282789490705,10.45056795696129,0.0,49.99,0,0,3.5945205479452054,1.0,0.0,1,0
2025-07-23,33608.0,10.422549167226833,10.425282789490705,0.0,49.99,0,0,3.5972602739726027,1.0,0.0,0,0
2025-07-24,33090.0,10.40701662106948,10.422549167226833,0.0,49.99,0,0,3.6,1.0,0.0,0,0
2025-07-25,32631.0,10.393048680997394,10.40701662106948,0.0,49.99,0,0,3.6027397260273974,1.0,0.0,0,0
2025-07-26,36350.0,10.500976992899632,10.393048680997394,0.0,49.99,1,0,3.6054794520547944,1.0,0.0,0,0
2025-07-27,42490.0,10.657047567781314,10.500976992899632,0.0,49.99,1,0,3.6082191780821917,1.0,0.0,0,0
2025-07-28,39136.0,10.574823590081959,10.657047567781314,0.0,49.99,0,0,3.610958904109589,1.0,0.0,0,0
2025-07-29,35615.0,10.480550254075272,10.574823590081959,0.0,49.99,0,0,3.6136986301369864,1.0,0.0,0,0
2025-07-30,33448.0,10.417777169743282,10.480550254075272,0.0,49.99,0,0,3.6164383561643834,1.0,0.0,0,0
2025-07-31,31562.0,10.359740827476397,10.417777169743282,0.0,49.99,0,0,3.6191780821917807,1.0,0.0,0,0
2025-08-01,30527.0,10.326399574248013,10.359740827476397,0.0,49.99,0,0,3.621917808219178,0.51,0.0,0,0
2025-08-02,33127.0,10.408134125225404,10.326399574248013,0.0,49.99,1,0,3.6246575342465754,0.51,0.0,0,0
2025-08-03,34905.0,10.460414013184781,10.408134125225404,0.0,49.99,1,0,3.627397260273973,0.51,0.0,0,0
2025-08-04,32120.0,10.37726530082638,10.460414013184781,0.0,49.99,0,0,3.6301369863013697,0.51,0.0,0,0
2025-08-05,28954.0,10.27349817965989,10.37726530082638,0.0,49.99,0,0,3.632876712328767,0.51,0.0,0,0
2025-08-06,26477.0,10.184069478497602,10.27349817965989,0.0,49.99,0,0,3.6356164383561644,0.51,0.0,0,0
2025-08-07,24684.0,10.113951050692963,10.184069478497602,0.0,49.99,0,0,3.638356164383562,0.51,0.0,0,0
2025-08-08,17680.0,9.780245895678089,10.113951050692963,0.0,49.99,0,0,3.6410958904109587,0.51,0.0,0,0
2025-08-09,20906.0,9.947839310106628,9.780245895678089,0.0,49.99,1,0,3.643835616438356,0.51,0.0,0,0
2025-08-10,20009.0,9.903987427577778,9.947839310106628,0.0,49.99,1,0,3.6465753424657534,0.51,0.0,0,0
2025-08-11,17955.0,9.795679599901822,9.903987427577778,0.0,49.99,0,0,3.649315068493151,0.51,0.0,0,0
2025-08-12,18773.0,9.840228212896937,9.795679599901822,0.0,49.99,0,0,3.652054794520548,0.51,0.0,0,0
2025-08-13,17461.0,9.767782370370753,9.840228212896937,0.0,49.99,0,0,3.654794520547945,0.51,0.0,0,0
2025-08-14,16642.0,9.719744986586726,9.767782370370753,0.0,49.99,0,0,3.6575342465753424,0.51,0.0,0,0
2025-08-15,12769.0,9.454853949026585,9.719744986586726,0.0,49.99,0,0,3.66027397260274,0.51,0.0,0,0
2025-08-16,14827.0,9.604272564270623,9.454853949026585,0.0,49.99,1,0,3.663013698630137,0.51,0.0,0,0
2025-08-17,16186.0,9.69196372993396,9.604272564270623,0.0,49.99,1,0,3.665753424657534,0.51,0.0,0,0
2025-08-18,13773.0,9.530538036104643,9.69196372993396,0.0,49.99,0,0,3.6684931506849314,0.51,0.0,0,0
2025-08-19,14031.0,9.549095714611964,9.530538036104643,0.0,49.99,0,0,3.671232876712329,0.51,0.0,0,0
2025-08-20,13551.0,9.514289416891836,9.549095714611964,0.0,49.99,0,0,3.673972602739726,0.51,0.0,0,0
2025-08-21,12895.0,9.464672464746409,9.514289416891836,0.0,49.99,0,0,3.6767123287671235,0.51,0.0,0,0
2025-08-22,12969.0,9.47039427731049,9.464672464746409,0.0,49.99,0,0,3.6794520547945204,0.51,0.0,0,0
2025-08-23,15196.0,9.628853318933604,9.47039427731049,0.0,49.99,1,0,3.682191780821918,0.51,0.0,0,0
2025-08-24,16503.0,9.711358054751088,9.628853318933604,0.0,49.99,1,0,3.684931506849315,0.51,0.0,0,0
2025-08-25,13960.0,9.544023006988647,9.711358054751088,0.0,49.99,0,0,3.6876712328767125,0.51,0.0,0,0
2025-08-26,11881.0,9.382779928915687,9.544023006988647,0.0,49.99,0,0,3.6904109589041094,0.51,0.0,0,0
2025-08-27,12157.0,9.405742668308667,9.382779928915687,0.4000800160032007,49.99,0,0,3.6931506849315068,0.51,0.0,0,0
2025-08-28,12218.0,9.410747396316522,9.405742668308667,0.4000800160032007,49.99,0,0,3.695890410958904,0.51,0.0,0,0
2025-08-29,13862.0,9.536978699538377,9.410747396316522,0.4000800160032007,49.99,0,0,3.6986301369863015,0.51,0.0,0,0
2025-08-30,16139.0,9.68905594182394,9.536978699538377,0.4000800160032007,49.99,1,0,3.7013698630136984,0.51,0.0,0,0
2025-08-31,17072.0,9.745253547271233,9.68905594182394,0.4000800160032007,49.99,1,0,3.7041095890410958,0.51,0.0,0,0
2025-09-01,17326.0,9.760021257510846,9.745253547271233,0.4000800160032007,49.99,0,1,3.706849315068493,0.2,0.0,0,0
2025-09-02,13726.0,9.52711997525166,9.760021257510846,0.4000800160032007,49.99,0,0,3.7095890410958905,0.2,0.0,0,0
2025-09-03,11569.0,9.356170820187723,9.52711997525166,0.4000800160032007,49.99,0,0,3.712328767123288,0.2,0.0,0,0
2025-09-04,11288.0,9.331584079261546,9.356170820187723,0.4000800160032007,49.99,0,0,3.7150684931506848,0.2,0.0,0,0
2025-09-05,12819.0,9.458761730474661,9.331584079261546,0.0,49.99,0,0,3.717808219178082,0.2,0.0,0,0
2025-09-06,14540.0,9.584727524513486,9.458761730474661,0.0,49.99,1,0,3.7205479452054795,0.2,0.0,0,0
2025-09-07,14161.0,9.55831760021172,9.584727524513486,0.0,49.99,1,0,3.723287671232877,0.2,0.0,0,0
2025-09-08,10725.0,9.280425979542871,9.55831760021172,0.0,49.99,0,0,3.7260273972602738,0.2,0.0,0,0
2025-09-09,10120.0,9.222367752188902,9.280425979542871,0.0,49.99,0,0,3.728767123287671,0.2,0.0,0,0
2025-09-10,9472.0,9.156200925875535,9.222367752188902,0.0,49.99,0,0,3.7315068493150685,0.2,0.0,0,0
2025-09-11,9162.0,9.122928914965213,9.156200925875535,0.0,49.99,0,0,3.734246575342466,0.2,0.0,0,1
2025-09-12,9979.0,9.20833836930551,9.122928914965213,0.0,49.99,0,0,3.736986301369863,0.2,0.0,0,1
2025-09-13,11848.0,9.37999875481674,9.20833836930551,0.0,49.99,1,0,3.73972602739726,0.2,0.0,0,1
2025-09-14,11939.0,9.387649386946594,9.37999875481674,0.0,49.99,1,0,3.7424657534246575,0.2,0.0,0,1
2025-09-15,9236.0,9.13097243659261,9.387649386946594,0.0,49.99,0,0,3.745205479452055,0.2,0.0,0,0
2025-09-16,8705.0,9.071767722112243,9.13097243659261,0.0,49.99,0,0,3.747945205479452,0.2,0.0,0,0
2025-09-17,8105.0,9.000359807188254,9.071767722112243,0.0,49.99,0,0,3.750684931506849,0.2,0.0,0,0
2025-09-18,7440.0,8.914760527397261,9.000359807188254,0.0,49.99,0,0,3.7534246575342465,0.2,0.0,0,0
2025-09-19,8879.0,9.091556835986216,8.914760527397261,0.0,49.99,0,0,3.756164383561644,0.2,0.0,0,0
2025-09-20,10210.0,9.231220849555537,9.091556835986216,0.0,49.99,1,0,3.758904109589041,0.2,0.0,0,0
2025-09-21,10430.0,9.25253742067597,9.231220849555537,0.0,49.99,1,0,3.7616438356164386,0.2,0.0,0,0
2025-09-22,8018.0,8.989569004807029,9.25253742067597,0.0,49.99,0,0,3.7643835616438355,0.2,0.0,0,0
2025-09-23,7889.0,8.97335141383992,8.989569004807029,0.0,49.99,0,0,3.767123287671233,0.2,0.0,0,0
2025-09-24,7593.0,8.935113740791747,8.97335141383992,0.0,49.99,0,0,3.76986301369863,0.2,0.0,0,0
2025-09-25,7248.0,8.888618807300878,8.935113740791747,0.0,49.99,0,0,3.7726027397260276,0.2,0.0,0,0
2025-09-26,8226.0,9.01517670716893,8.888618807300878,0.0,49.99,0,0,3.7753424657534245,0.2,0.0,0,0
2025-09-27,9434.0,9.152181457802651,9.01517670716893,0.0,49.99,1,0,3.778082191780822,0.2,0.0,0,0
2025-09-28,9716.0,9.181632207839439,9.152181457802651,0.0,49.99,1,0,3.780821917808219,0.2,0.0,0,0
2025-09-29,8151.0,9.00601857490256,9.181632207839439,0.5001000200040009,49.99,0,0,3.7835616438356166,0.2,0.0,0,0
2025-09-30,10003.0,9.21074029199751,9.00601857490256,0.5001000200040009,49.99,0,0,3.786301369863014,0.2,0.0,0,0
2025-10-01,10856.0,9.292565312231853,9.21074029199751,0.5001000200040009,49.99,0,0,3.789041095890411,0.13,0.0,0,0
2025-10-02,11703.0,9.36768594269996,9.292565312231853,0.5001000200040009,49.99,0,0,3.791780821917808,0.13,0.0,0,0
2025-10-03,13331.0,9.497922439427631,9.36768594269996,0.5001000200040009,49.99,0,0,3.7945205479452055,0.13,0.0,0,0
2025-10-04,16314.0,9.699840209027421,9.497922439427631,0.5001000200040009,49.99,1,0,3.797260273972603,0.13,0.0,0,0
2025-10-05,17988.0,9.797515738962685,9.699840209027421,0.5001000200040009,49.99,1,0,3.8,0.13,0.0,0,0
2025-10-06,14122.0,9.555559953069064,9.797515738962685,0.0,49.99,0,0,3.802739726027397,0.13,0.0,0,0
2025-10-07,12491.0,9.43284371840297,9.555559953069064,0.0,49.99,0,0,3.8054794520547945,0.13,0.0,0,0
2025-10-08,10786.0,9.28609698437543,9.43284371840297,0.0,49.99,0,0,3.808219178082192,0.13,0.0,0,0
2025-10-09,10290.0,9.239025005836092,9.28609698437543,0.0,49.99,0,0,3.8109589041095893,0.13,0.0,0,0
