Date,Avg_Player,Log_Player,Lag_Player,Discount_Ratio,Base_Price,Is_Weekend,Is_Holiday,Years_Since_Release,Trend_Index,Log_Twitch_Avg,Is_Major_Update,Is_Minor_Update,Lag_7_Player,Interaction_Discount_Time,Interaction_Update_Time
2022-06-24,49982.0,10.819438226597178,10.757796492054402,0.0,59.99,0,0,0.3287671232876712,0.2,7.780435043043819,0,0,10.926477903069339,0.0,0.0
2022-06-25,58560.0,10.977824224992123,10.819438226597178,0.0,59.99,1,0,0.3315068493150685,0.2,7.628927126990279,0,0,11.102729182486163,0.0,0.0
2022-06-26,60338.0,11.00773393982133,10.977824224992123,0.0,59.99,1,0,0.3342465753424657,0.2,7.450293745156735,0,0,11.111058874424351,0.0,0.0
2022-06-27,45795.0,10.731952030043702,11.00773393982133,0.0,59.99,0,0,0.336986301369863,0.2,7.23265707609011,0,0,10.920039822348286,0.0,0.0
2022-06-28,44689.0,10.707505041927497,10.731952030043702,0.0,59.99,0,0,0.3397260273972602,0.2,6.9540862815398725,0,0,10.839855383839462,0.0,0.0
2022-06-29,43418.0,10.678652412305714,10.707505041927497,0.0,59.99,0,0,0.3424657534246575,0.2,6.566598402339018,0,0,10.790802512173709,0.0,0.0
2022-06-30,42476.0,10.65671803195308,10.678652412305714,0.0,59.99,0,0,0.3452054794520548,0.2,5.925521531357513,0,0,10.757796492054402,0.0,0.0
2022-07-01,44977.0,10.713928760318431,10.65671803195308,0.0,59.99,0,0,0.347945205479452,0.2,3.6375861597263857,0,0,10.819438226597178,0.0,0.0
2022-07-02,51559.0,10.850501457053124,10.713928760318431,0.0,59.99,1,0,0.3506849315068493,0.2,4.290459441148391,0,0,10.977824224992123,0.0,0.0
2022-07-03,52405.0,10.866776367570866,10.850501457053124,0.0,59.99,1,0,0.3534246575342465,0.2,12.38410585382068,0,0,11.00773393982133,0.0,0.0
2022-07-04,49052.0,10.800656625202697,10.866776367570866,0.0,59.99,0,1,0.3561643835616438,0.2,11.125025188041535,0,0,10.731952030043702,0.0,0.0
2022-07-05,41274.0,10.628012268788328,10.800656625202697,0.0,59.99,0,0,0.3589041095890411,0.2,10.052553900454022,0,0,10.707505041927497,0.0,0.0
2022-07-06,40235.0,10.602517396254228,10.628012268788328,0.0,59.99,0,0,0.3616438356164383,0.2,9.847499042327271,0,0,10.678652412305714,0.0,0.0
2022-07-07,40219.0,10.602119663326643,10.602517396254228,0.0,59.99,0,0,0.3643835616438356,0.2,9.228278517107196,0,0,10.65671803195308,0.0,0.0
2022-07-08,41239.0,10.627163938130897,10.602119663326643,0.0,59.99,0,0,0.3671232876712328,0.2,9.151757414543884,0,0,10.713928760318431,0.0,0.0
2022-07-09,49357.0,10.806855139119794,10.627163938130897,0.0,59.99,1,0,0.3698630136986301,0.2,9.503159228533116,0,0,10.850501457053124,0.0,0.0
2022-07-10,51228.0,10.844061056930125,10.806855139119794,0.0,59.99,1,0,0.3726027397260274,0.2,8.269244521183056,0,0,10.866776367570866,0.0,0.0
2022-07-11,40782.0,10.61602060689591,10.844061056930125,0.0,59.99,0,0,0.3753424657534246,0.2,8.460834457746854,0,0,10.800656625202697,0.0,0.0
2022-07-12,39669.0,10.588350513508376,10.61602060689591,0.0,59.99,0,0,0.3780821917808219,0.2,9.91492193016179,0,0,10.628012268788328,0.0,0.0
2022-07-13,38827.0,10.566896914832117,10.588350513508376,0.0,59.99,0,0,0.3808219178082191,0.2,9.863730095361545,0,0,10.602517396254228,0.0,0.0
2022-07-14,39814.0,10.591999004691544,10.566896914832117,0.0,59.99,0,0,0.3835616438356164,0.2,9.8097755948941,0,0,10.602119663326643,0.0,0.0
2022-07-15,40931.0,10.619667432206645,10.591999004691544,0.0,59.99,0,0,0.3863013698630137,0.2,9.752743148093586,0,0,10.627163938130897,0.0,0.0
2022-07-16,48232.0,10.783798713077552,10.619667432206645,0.0,59.99,1,0,0.3890410958904109,0.2,9.692260220232251,0,0,10.806855139119794,0.0,0.0
2022-07-17,50686.0,10.833424746444134,10.783798713077552,0.0,59.99,1,0,0.3917808219178082,0.2,9.627882261309797,0,0,10.844061056930125,0.0,0.0
2022-07-18,39741.0,10.590163841965762,10.833424746444134,0.0,59.99,0,0,0.3945205479452054,0.2,9.55907285793519,0,0,10.61602060689591,0.0,0.0
2022-07-19,39266.0,10.57813975045983,10.590163841965762,0.0,59.99,0,0,0.3972602739726027,0.2,9.485176537938994,0,0,10.588350513508376,0.0,0.0
2022-07-20,37757.0,10.538952652754988,10.57813975045983,0.0,59.99,0,0,0.4,0.2,9.405380701177911,0,0,10.566896914832117,0.0,0.0
2022-07-21,38334.0,10.554118595992994,10.538952652754988,0.0,59.99,0,0,0.4027397260273972,0.2,9.318661002168888,0,0,10.591999004691544,0.0,0.0
2022-07-22,40316.0,10.604528495215174,10.554118595992994,0.0,59.99,0,0,0.4054794520547945,0.2,9.22370072367802,0,0,10.619667432206645,0.0,0.0
2022-07-23,47304.0,10.764371277138544,10.604528495215174,0.0,59.99,1,0,0.4082191780821917,0.2,9.118767698983625,0,0,10.783798713077552,0.0,0.0
2022-07-24,49352.0,10.80675383328753,10.764371277138544,0.0,59.99,1,0,0.410958904109589,0.2,9.001518770169522,0,0,10.833424746444134,0.0,0.0
2022-07-25,39401.0,10.581571855419028,10.80675383328753,0.0,59.99,0,0,0.4136986301369863,0.2,8.868673667436138,0,0,10.590163841965762,0.0,0.0
2022-07-26,39247.0,10.577655766498271,10.581571855419028,0.0,59.99,0,0,0.4164383561643835,0.2,8.715437308754007,0,0,10.57813975045983,0.0,0.0
2022-07-27,38561.0,10.56002261459934,10.577655766498271,0.0,59.99,0,0,0.4191780821917808,0.2,8.534394398736012,0,0,10.538952652754988,0.0,0.0
2022-07-28,38246.0,10.551820404806232,10.56002261459934,0.0,59.99,0,0,0.421917808219178,0.2,8.313165757294257,0,0,10.554118595992994,0.0,0.0
2022-07-29,39789.0,10.591370903420975,10.551820404806232,0.0,59.99,0,0,0.4246575342465753,0.2,8.028667075145014,0,0,10.604528495215174,0.0,0.0
2022-07-30,46293.0,10.742767642044035,10.591370903420975,0.0,59.99,1,0,0.4273972602739726,0.2,7.629538506078416,0,0,10.764371277138544,0.0,0.0
2022-07-31,48106.0,10.781182975650898,10.742767642044035,0.0,59.99,1,0,0.4301369863013699,0.2,6.955163536377127,0,0,10.80675383328753,0.0,0.0
2022-08-01,38945.0,10.569931350261523,10.781182975650898,0.0,59.99,0,0,0.4328767123287671,0.2,3.6635616461296463,0,0,10.581571855419028,0.0,0.0
2022-08-02,37343.0,10.527927535086283,10.569931350261523,0.0,59.99,0,0,0.4356164383561643,0.2,5.225746673713202,0,0,10.577655766498271,0.0,0.0
2022-08-03,37321.0,10.527338244093418,10.527927535086283,0.0,59.99,0,0,0.4383561643835616,0.2,12.35905550085863,0,0,10.56002261459934,0.0,0.0
2022-08-04,36960.0,10.517618581666662,10.527338244093418,0.0,59.99,0,0,0.4410958904109589,0.2,11.239987495392205,0,0,10.551820404806232,0.0,0.0
2022-08-05,39217.0,10.576891104059461,10.517618581666662,0.0,59.99,0,0,0.4438356164383562,0.2,9.98686316145718,0,0,10.591370903420975,0.0,0.0
2022-08-06,45096.0,10.716571004431286,10.576891104059461,0.0,59.99,1,0,0.4465753424657534,0.2,9.57768815797122,0,0,10.742767642044035,0.0,0.0
2022-08-07,47397.0,10.766335312700145,10.716571004431286,0.0,59.99,1,0,0.4493150684931506,0.2,8.840290669088972,0,0,10.781182975650898,0.0,0.0
2022-08-08,38506.0,10.558595321930772,10.766335312700145,0.0,59.99,0,0,0.4520547945205479,0.2,9.221478116386638,0,0,10.569931350261523,0.0,0.0
2022-08-09,34276.0,10.442229854296327,10.558595321930772,0.0,59.99,0,0,0.4547945205479452,0.2,8.478244441277663,0,0,10.527927535086283,0.0,0.0
2022-08-10,35418.0,10.475003678301348,10.442229854296327,0.0,59.99,0,0,0.4575342465753425,0.2,8.090708716083997,0,0,10.527338244093418,0.0,0.0
2022-08-11,35050.0,10.464559422726214,10.475003678301348,0.0,59.99,0,0,0.4602739726027397,0.2,8.180320874773685,0,0,10.517618581666662,0.0,0.0
2022-08-12,37830.0,10.540884151324754,10.464559422726214,0.0,59.99,0,0,0.4630136986301369,0.2,9.168788944817948,0,0,10.576891104059461,0.0,0.0
2022-08-13,42939.0,10.667559071432771,10.540884151324754,0.0,59.99,1,0,0.4657534246575342,0.2,9.117758965680617,0,0,10.716571004431286,0.0,0.0
2022-08-14,45151.0,10.71778985465254,10.667559071432771,0.0,59.99,1,0,0.4684931506849315,0.2,9.063984235614836,0,0,10.766335312700145,0.0,0.0
2022-08-15,38884.0,10.568363851129044,10.71778985465254,0.0,59.99,0,0,0.4712328767123288,0.2,9.007152622500843,0,0,10.558595321930772,0.0,0.0
2022-08-16,36056.0,10.492856298620898,10.568363851129044,0.0,59.99,0,0,0.473972602739726,0.2,8.946895523888447,0,0,10.442229854296327,0.0,0.0
2022-08-17,35867.0,10.487600812071937,10.492856298620898,0.0,59.99,0,0,0.4767123287671233,0.2,8.882773365825487,0,0,10.475003678301348,0.0,0.0
2022-08-18,35167.0,10.467891857203348,10.487600812071937,0.0,59.99,0,0,0.4794520547945205,0.2,8.81425612567377,0,0,10.464559422726214,0.0,0.0
