Date,Avg_Player,Log_Player,Lag_Player,Discount_Ratio,Base_Price,Is_Weekend,Is_Holiday,Years_Since_Release,Trend_Index,Log_Twitch_Avg,Is_Major_Update,Is_Minor_Update
2022-05-27,82817.0,11.324400708051634,11.297253928494719,0.0,59.99,0,0,0.25205479452054796,0.17,0.0,0,0
2022-05-28,101265.0,11.525505997175557,11.324400708051634,0.0,59.99,1,0,0.2547945205479452,0.17,0.0,0,0
2022-05-29,99061.0,11.503501195722388,11.525505997175557,0.0,59.99,1,0,0.25753424657534246,0.17,0.0,0,0
2022-05-30,92058.0,11.430184954831244,11.503501195722388,0.0,59.99,0,1,0.2602739726027397,0.17,0.0,0,0
2022-05-31,73505.0,11.205122314522226,11.430184954831244,0.0,59.99,0,0,0.26301369863013696,0.17,0.0,0,0
2022-06-01,68870.0,11.139990468543681,11.205122314522226,0.0,59.99,0,0,0.26575342465753427,0.15,0.0,0,0
2022-06-02,71525.0,11.177816298946057,11.139990468543681,0.0,59.99,0,0,0.2684931506849315,0.15,0.0,0,0
2022-06-03,74568.0,11.219480150229336,11.177816298946057,0.0,59.99,0,0,0.27123287671232876,0.15,0.0,0,0
2022-06-04,87387.0,11.378113252445983,11.219480150229336,0.0,59.99,1,0,0.273972602739726,0.15,0.0,0,0
2022-06-05,88609.0,11.391999997041347,11.378113252445983,0.0,59.99,1,0,0.27671232876712326,0.15,0.0,0,0
2022-06-06,73812.0,11.209290146837182,11.391999997041347,0.0,59.99,0,0,0.27945205479452057,0.15,0.0,0,0
2022-06-07,63803.0,11.06357116329234,11.209290146837182,0.0,59.99,0,0,0.2821917808219178,0.15,0.0,0,0
2022-06-08,62093.0,11.036404644896228,11.06357116329234,0.0,59.99,0,0,0.28493150684931506,0.15,0.0,0,0
2022-06-09,59878.0,11.000081138327317,11.036404644896228,0.0,59.99,0,0,0.2876712328767123,0.15,0.0,0,0
2022-06-10,62770.0,11.047248462361992,11.000081138327317,0.0,59.99,0,0,0.29041095890410956,0.15,0.0,0,0
2022-06-11,76917.0,11.250495198324641,11.047248462361992,0.0,59.99,1,0,0.29315068493150687,0.15,0.0,0,0
2022-06-12,77475.0,11.25772348996213,11.250495198324641,0.0,59.99,1,0,0.2958904109589041,0.15,0.0,0,0
2022-06-13,56575.0,10.943340145997315,11.25772348996213,0.0,59.99,0,0,0.29863013698630136,0.15,0.0,0,0
2022-06-14,54643.0,10.908594698007377,10.943340145997315,0.0,59.99,0,0,0.3013698630136986,0.15,0.0,0,0
2022-06-15,52494.0,10.86847320594904,10.908594698007377,0.0,59.99,0,0,0.3041095890410959,0.15,0.0,0,0
2022-06-16,54636.0,10.908466587905721,10.86847320594904,0.0,59.99,0,0,0.30684931506849317,0.15,0.0,0,0
2022-06-17,55629.0,10.926477903069339,10.908466587905721,0.0,59.99,0,0,0.3095890410958904,0.15,0.0,0,0
2022-06-18,66351.0,11.102729182486163,10.926477903069339,0.0,59.99,1,0,0.31232876712328766,0.15,0.0,0,0
2022-06-19,66906.0,11.111058874424351,11.102729182486163,0.0,59.99,1,1,0.3150684931506849,0.15,0.0,0,0
2022-06-20,55272.0,10.920039822348286,11.111058874424351,0.0,59.99,0,1,0.3178082191780822,0.15,0.0,0,0
2022-06-21,51013.0,10.839855383839462,10.920039822348286,0.0,59.99,0,0,0.32054794520547947,0.15,0.0,0,0
2022-06-22,48571.0,10.790802512173709,10.839855383839462,0.0,59.99,0,0,0.3232876712328767,0.15,0.0,0,0
2022-06-23,46994.0,10.757796492054402,10.790802512173709,0.0,59.99,0,0,0.32602739726027397,0.15,0.0,0,0
2022-06-24,49982.0,10.819438226597178,10.757796492054402,0.0,59.99,0,0,0.3287671232876712,0.15,0.0,0,0
2022-06-25,58560.0,10.977824224992123,10.819438226597178,0.0,59.99,1,0,0.3315068493150685,0.15,0.0,0,0
2022-06-26,60338.0,11.00773393982133,10.977824224992123,0.0,59.99,1,0,0.33424657534246577,0.15,0.0,0,0
2022-06-27,45795.0,10.731952030043702,11.00773393982133,0.0,59.99,0,0,0.336986301369863,0.15,0.0,0,0
2022-06-28,44689.0,10.707505041927497,10.731952030043702,0.0,59.99,0,0,0.33972602739726027,0.15,0.0,0,0
2022-06-29,43418.0,10.678652412305714,10.707505041927497,0.0,59.99,0,0,0.3424657534246575,0.15,0.0,0,0
2022-06-30,42476.0,10.65671803195308,10.678652412305714,0.0,59.99,0,0,0.3452054794520548,0.15,0.0,0,0
2022-07-01,44977.0,10.713928760318431,10.65671803195308,0.0,59.99,0,0,0.34794520547945207,0.11,0.0,0,0
2022-07-02,51559.0,10.850501457053124,10.713928760318431,0.0,59.99,1,0,0.3506849315068493,0.11,0.0,0,0
2022-07-03,52405.0,10.866776367570866,10.850501457053124,0.0,59.99,1,0,0.35342465753424657,0.11,0.0,0,0
2022-07-04,49052.0,10.800656625202697,10.866776367570866,0.0,59.99,0,1,0.3561643835616438,0.11,0.0,0,0
2022-07-05,41274.0,10.628012268788328,10.800656625202697,0.0,59.99,0,0,0.3589041095890411,0.11,0.0,0,0
2022-07-06,40235.0,10.602517396254228,10.628012268788328,0.0,59.99,0,0,0.36164383561643837,0.11,0.0,0,0
2022-07-07,40219.0,10.602119663326643,10.602517396254228,0.0,59.99,0,0,0.3643835616438356,0.11,0.0,0,0
2022-07-08,41239.0,10.627163938130897,10.602119663326643,0.0,59.99,0,0,0.36712328767123287,0.11,0.0,0,0
2022-07-09,49357.0,10.806855139119794,10.627163938130897,0.0,59.99,1,0,0.3698630136986301,0.11,0.0,0,0
2022-07-10,51228.0,10.844061056930125,10.806855139119794,0.0,59.99,1,0,0.3726027397260274,0.11,0.0,0,0
2022-07-11,40782.0,10.61602060689591,10.844061056930125,0.0,59.99,0,0,0.37534246575342467,0.11,0.0,0,0
2022-07-12,39669.0,10.588350513508376,10.61602060689591,0.0,59.99,0,0,0.3780821917808219,0.11,0.0,0,0
2022-07-13,38827.0,10.566896914832117,10.588350513508376,0.0,59.99,0,0,0.38082191780821917,0.11,0.0,0,0
2022-07-14,39814.0,10.591999004691544,10.566896914832117,0.0,59.99,0,0,0.3835616438356164,0.11,0.0,0,0
2022-07-15,40931.0,10.619667432206645,10.591999004691544,0.0,59.99,0,0,0.3863013698630137,0.11,0.0,0,0
2022-07-16,48232.0,10.783798713077552,10.619667432206645,0.0,59.99,1,0,0.38904109589041097,0.11,0.0,0,0
2022-07-17,50686.0,10.833424746444134,10.783798713077552,0.0,59.99,1,0,0.3917808219178082,0.11,0.0,0,0
2022-07-18,39741.0,10.590163841965762,10.833424746444134,0.0,59.99,0,0,0.39452054794520547,0.11,0.0,0,0
2022-07-19,39266.0,10.57813975045983,10.590163841965762,0.0,59.99,0,0,0.3972602739726027,0.11,0.0,0,0
2022-07-20,37757.0,10.538952652754988,10.57813975045983,0.0,59.99,0,0,0.4,0.11,0.0,0,0
2022-07-21,38334.0,10.554118595992994,10.538952652754988,0.0,59.99,0,0,0.40273972602739727,0.11,0.0,0,0
2022-07-22,40316.0,10.604528495215174,10.554118595992994,0.0,59.99,0,0,0.4054794520547945,0.11,0.0,0,0
2022-07-23,47304.0,10.764371277138544,10.604528495215174,0.0,59.99,1,0,0.40821917808219177,0.11,0.0,0,0
2022-07-24,49352.0,10.80675383328753,10.764371277138544,0.0,59.99,1,0,0.410958904109589,0.11,0.0,0,0
2022-07-25,39401.0,10.581571855419028,10.80675383328753,0.0,59.99,0,0,0.4136986301369863,0.11,0.0,0,0
2022-07-26,39247.0,10.577655766498271,10.581571855419028,0.0,59.99,0,0,0.41643835616438357,0.11,0.0,0,0
2022-07-27,38561.0,10.56002261459934,10.577655766498271,0.0,59.99,0,0,0.4191780821917808,0.11,0.0,0,0
2022-07-28,38246.0,10.551820404806232,10.56002261459934,0.0,59.99,0,0,0.42191780821917807,0.11,0.0,0,0
2022-07-29,39789.0,10.591370903420975,10.551820404806232,0.0,59.99,0,0,0.4246575342465753,0.11,0.0,0,0
2022-07-30,46293.0,10.742767642044035,10.591370903420975,0.0,59.99,1,0,0.4273972602739726,0.11,0.0,0,0
2022-07-31,48106.0,10.781182975650898,10.742767642044035,0.0,59.99,1,0,0.4301369863013699,0.11,0.0,0,0
2022-08-01,38945.0,10.569931350261523,10.781182975650898,0.0,59.99,0,0,0.4328767123287671,0.09,0.0,0,0
2022-08-02,37343.0,10.527927535086283,10.569931350261523,0.0,59.99,0,0,0.43561643835616437,0.09,0.0,0,0
2022-08-03,37321.0,10.527338244093418,10.527927535086283,0.0,59.99,0,0,0.4383561643835616,0.09,0.0,0,0
2022-08-04,36960.0,10.517618581666662,10.527338244093418,0.0,59.99,0,0,0.4410958904109589,0.09,0.0,0,0
2022-08-05,39217.0,10.576891104059461,10.517618581666662,0.0,59.99,0,0,0.4438356164383562,0.09,0.0,0,0
2022-08-06,45096.0,10.716571004431286,10.576891104059461,0.0,59.99,1,0,0.4465753424657534,0.09,0.0,0,0
2022-08-07,47397.0,10.766335312700145,10.716571004431286,0.0,59.99,1,0,0.44931506849315067,0.09,0.0,0,0
2022-08-08,38506.0,10.558595321930772,10.766335312700145,0.0,59.99,0,0,0.4520547945205479,0.09,0.0,0,0
2022-08-09,34276.0,10.442229854296327,10.558595321930772,0.0,59.99,0,0,0.4547945205479452,0.09,0.0,0,0
2022-08-10,35418.0,10.475003678301348,10.442229854296327,0.0,59.99,0,0,0.4575342465753425,0.09,0.0,0,0
2022-08-11,35050.0,10.464559422726214,10.475003678301348,0.0,59.99,0,0,0.4602739726027397,0.09,0.0,0,0
2022-08-12,37830.0,10.540884151324754,10.464559422726214,0.0,59.99,0,0,0.46301369863013697,0.09,0.0,0,0
2022-08-13,42939.0,10.667559071432771,10.540884151324754,0.0,59.99,1,0,0.4657534246575342,0.09,0.0,0,0
2022-08-14,45151.0,10.71778985465254,10.667559071432771,0.0,59.99,1,0,0.4684931506849315,0.09,0.0,0,0
2022-08-15,38884.0,10.568363851129044,10.71778985465254,0.0,59.99,0,0,0.4712328767123288,0.09,0.0,0,0
2022-08-16,36056.0,10.492856298620898,10.568363851129044,0.0,59.99,0,0,0.473972602739726,0.09,0.0,0,0
2022-08-17,35867.0,10.487600812071939,10.492856298620898,0.0,59.99,0,0,0.4767123287671233,0.09,0.0,0,0
2022-08-18,35167.0,10.467891857203348,10.487600812071939,0.0,59.99,0,0,0.4794520547945205,0.09,0.0,0,0
2022-08-19,37416.0,10.529880425582677,10.467891857203348,0.0,59.99,0,0,0.4821917808219178,0.09,0.0,0,0
2022-08-20,43930.0,10.690375500198106,10.529880425582677,0.0,59.99,1,0,0.4849315068493151,0.09,0.0,0,0
2022-08-21,46138.0,10.73941385832426,10.690375500198106,0.0,59.99,1,0,0.4876712328767123,0.09,0.0,0,0
2022-08-22,35746.0,10.484221628517085,10.73941385832426,0.0,59.99,0,0,0.4904109589041096,0.09,0.0,0,0
2022-08-23,35378.0,10.47387370275808,10.484221628517085,0.0,59.99,0,0,0.4931506849315068,0.09,0.0,0,0
2022-08-24,33021.0,10.404929284991777,10.47387370275808,0.0,59.99,0,0,0.4958904109589041,0.09,0.0,0,0
2022-08-25,32699.0,10.395130356885344,10.404929284991777,0.0,59.99,0,0,0.4986301369863014,0.09,0.0,0,0
2022-08-26,34801.0,10.457430135375525,10.395130356885344,0.0,59.99,0,0,0.5013698630136987,0.09,0.0,0,0
2022-08-27,41241.0,10.627212433560212,10.457430135375525,0.0,59.99,1,0,0.5041095890410959,0.09,0.0,0,0
2022-08-28,43177.0,10.673086385256404,10.627212433560212,0.0,59.99,1,0,0.5068493150684932,0.09,0.0,0,0
2022-08-29,34150.0,10.438547147147077,10.673086385256404,0.0,59.99,0,0,0.5095890410958904,0.09,0.0,0,0
2022-08-30,33560.0,10.42111995751504,10.438547147147077,0.0,59.99,0,0,0.5123287671232877,0.09,0.0,0,0
2022-08-31,32808.0,10.398458146978019,10.42111995751504,0.0,59.99,0,0,0.5150684931506849,0.09,0.0,0,0
2022-09-01,32101.0,10.376673612473162,10.398458146978019,0.0,59.99,0,0,0.5178082191780822,0.1,0.0,0,0
2022-09-02,34813.0,10.457774883712654,10.376673612473162,0.0,59.99,0,0,0.5205479452054794,0.1,0.0,0,0
2022-09-03,42524.0,10.657847417264062,10.457774883712654,0.0,59.99,1,0,0.5232876712328767,0.1,0.0,0,0
2022-09-04,44015.0,10.692308483164355,10.657847417264062,0.0,59.99,1,0,0.5260273972602739,0.1,0.0,0,0
2022-09-05,41589.0,10.635615032736958,10.692308483164355,0.0,59.99,0,1,0.5287671232876713,0.1,0.0,0,0
2022-09-06,32651.0,10.393661388571246,10.635615032736958,0.0,59.99,0,0,0.5315068493150685,0.1,0.0,0,0
2022-09-07,32718.0,10.395711227902456,10.393661388571246,0.0,59.99,0,0,0.5342465753424658,0.1,0.0,0,0
2022-09-08,31775.0,10.366466566844899,10.395711227902456,0.0,59.99,0,0,0.536986301369863,0.1,0.0,0,0
2022-09-09,34133.0,10.438049233978703,10.366466566844899,0.0,59.99,0,0,0.5397260273972603,0.1,0.0,0,0
2022-09-10,42624.0,10.660196214585818,10.438049233978703,0.0,59.99,1,0,0.5424657534246575,0.1,0.0,0,0
2022-09-11,45475.0,10.724939993248997,10.660196214585818,0.0,59.99,1,0,0.5452054794520548,0.1,0.0,0,0
2022-09-12,31859.0,10.36910658346404,10.724939993248997,0.0,59.99,0,0,0.547945205479452,0.1,0.0,0,0
2022-09-13,31387.0,10.354180933247363,10.36910658346404,0.0,59.99,0,0,0.5506849315068493,0.1,0.0,0,0
2022-09-14,31548.0,10.359297171745961,10.354180933247363,0.0,59.99,0,0,0.5534246575342465,0.1,0.0,0,0
2022-09-15,30927.0,10.339417201448112,10.359297171745961,0.0,59.99,0,0,0.5561643835616439,0.1,0.0,0,0
2022-09-16,33397.0,10.416251296932378,10.339417201448112,0.0,59.99,0,0,0.5589041095890411,0.1,0.0,0,0
2022-09-17,42458.0,10.656294183401949,10.416251296932378,0.0,59.99,1,0,0.5616438356164384,0.1,0.0,0,0
2022-09-18,43754.0,10.686361170969931,10.656294183401949,0.0,59.99,1,0,0.5643835616438356,0.1,0.0,0,0
2022-09-19,33364.0,10.415262725337707,10.686361170969931,0.0,59.99,0,0,0.5671232876712329,0.1,0.0,0,0
2022-09-20,31054.0,10.343515104993404,10.415262725337707,0.0,59.99,0,0,0.5698630136986301,0.1,0.0,0,0
2022-09-21,30494.0,10.325318014730557,10.343515104993404,0.0,59.99,0,0,0.5726027397260274,0.1,0.0,0,0
2022-09-22,30003.0,10.309085985089528,10.325318014730557,0.0,59.99,0,0,0.5753424657534246,0.1,0.0,0,0
2022-09-23,32171.0,10.37885178802396,10.309085985089528,0.0,59.99,0,0,0.5780821917808219,0.1,0.0,0,0
2022-09-24,40762.0,10.615530086198365,10.37885178802396,0.0,59.99,1,0,0.5808219178082191,0.1,0.0,0,0
2022-09-25,41979.0,10.644948593374624,10.615530086198365,0.0,59.99,1,0,0.5835616438356165,0.1,0.0,0,0
2022-09-26,29959.0,10.307618437631156,10.644948593374624,0.0,59.99,0,0,0.5863013698630137,0.1,0.0,0,0
2022-09-27,29528.0,10.29312811029732,10.307618437631156,0.0,59.99,0,0,0.589041095890411,0.1,0.0,0,0
2022-09-28,29044.0,10.276601630426633,10.29312811029732,0.0,59.99,0,0,0.5917808219178082,0.1,0.0,0,0
2022-09-29,28096.0,10.243418088056579,10.276601630426633,0.0,59.99,0,0,0.5945205479452055,0.1,0.0,0,0
2022-09-30,30763.0,10.334100454176944,10.243418088056579,0.0,59.99,0,0,0.5972602739726027,0.1,0.0,0,0
2022-10-01,38442.0,10.556931903743452,10.334100454176944,0.0,59.99,1,0,0.6,0.08,0.0,0,0
2022-10-02,39830.0,10.592400782564011,10.556931903743452,0.0,59.99,1,0,0.6027397260273972,0.08,0.0,0,0
2022-10-03,30427.0,10.323118516117193,10.592400782564011,0.0,59.99,0,0,0.6054794520547945,0.08,0.0,0,0
2022-10-04,28429.0,10.255200204645046,10.323118516117193,0.0,59.99,0,0,0.6082191780821918,0.08,0.0,0,0
2022-10-05,27373.0,10.217348936771211,10.255200204645046,0.0,59.99,0,0,0.6109589041095891,0.08,0.0,0,0
2022-10-06,27026.0,10.20459164531955,10.217348936771211,0.0,59.99,0,0,0.6136986301369863,0.08,0.0,0,0
2022-10-07,28048.0,10.241708259691459,10.20459164531955,0.0,59.99,0,0,0.6164383561643836,0.08,0.0,0,0
2022-10-08,34805.0,10.45754506469412,10.241708259691459,0.0,59.99,1,0,0.6191780821917808,0.08,0.0,0,0
2022-10-09,36653.0,10.509277841877822,10.45754506469412,0.0,59.99,1,0,0.6219178082191781,0.08,0.0,0,0
2022-10-10,27576.0,10.224737370956664,10.509277841877822,0.0,59.99,0,1,0.6246575342465753,0.08,0.0,0,0
2022-10-11,25667.0,10.153000358870406,10.224737370956664,0.0,59.99,0,0,0.6273972602739726,0.08,0.0,0,0
2022-10-12,26361.0,10.17967885827241,10.153000358870406,0.0,59.99,0,0,0.6301369863013698,0.08,0.0,0,0
2022-10-13,23752.0,10.075464117275093,10.17967885827241,0.0,59.99,0,0,0.6328767123287671,0.08,0.0,1,0
2022-10-14,28885.0,10.271112327661111,10.075464117275093,0.0,59.99,0,0,0.6356164383561644,0.08,0.0,1,0
2022-10-15,38217.0,10.551061887801316,10.271112327661111,0.0,59.99,1,0,0.6383561643835617,0.08,0.0,1,0
2022-10-16,39401.0,10.581571855419028,10.551061887801316,0.0,59.99,1,0,0.6410958904109589,0.08,0.0,1,0
2022-10-17,29579.0,10.294853736264791,10.581571855419028,0.0,59.99,0,0,0.6438356164383562,0.08,0.0,1,0
2022-10-18,29637.0,10.296812600750124,10.294853736264791,0.0,59.99,0,0,0.6465753424657534,0.08,0.0,1,0
2022-10-19,29083.0,10.277943473769948,10.296812600750124,0.0,59.99,0,0,0.6493150684931507,0.08,0.0,1,0
2022-10-20,29196.0,10.281821243252258,10.277943473769948,0.0,59.99,0,0,0.6520547945205479,0.08,0.0,1,0
2022-10-21,31471.0,10.35685354062884,10.281821243252258,0.0,59.99,0,0,0.6547945205479452,0.08,0.0,0,0
2022-10-22,38307.0,10.55341403064151,10.35685354062884,0.0,59.99,1,0,0.6575342465753424,0.08,0.0,0,0
2022-10-23,39319.0,10.579488574261102,10.55341403064151,0.0,59.99,1,0,0.6602739726027397,0.08,0.0,0,0
2022-10-24,29193.0,10.281718487690524,10.579488574261102,0.0,59.99,0,0,0.663013698630137,0.08,0.0,0,0
2022-10-25,28742.0,10.266149538318983,10.281718487690524,0.0,59.99,0,0,0.6657534246575343,0.08,0.0,0,0
2022-10-26,28001.0,10.24003121517787,10.266149538318983,0.0,59.99,0,0,0.6684931506849315,0.08,0.0,0,0
2022-10-27,27499.0,10.221941283654663,10.24003121517787,0.0,59.99,0,0,0.6712328767123288,0.08,0.0,0,0
2022-10-28,29657.0,10.297487182535015,10.221941283654663,0.0,59.99,0,0,0.673972602739726,0.08,0.0,0,0
2022-10-29,34934.0,10.461244470986552,10.297487182535015,0.0,59.99,1,0,0.6767123287671233,0.08,0.0,0,0
2022-10-30,34954.0,10.461816798946085,10.461244470986552,0.0,59.99,1,0,0.6794520547945205,0.08,0.0,0,0
2022-10-31,28209.0,10.247431803996042,10.461816798946085,0.0,59.99,0,0,0.6821917808219178,0.08,0.0,0,0
2022-11-01,29025.0,10.275947259030309,10.247431803996042,0.0,59.99,0,0,0.684931506849315,0.1,0.0,0,0
2022-11-02,25710.0,10.15467419487498,10.275947259030309,0.0,59.99,0,0,0.6876712328767123,0.1,0.0,0,0
2022-11-03,25692.0,10.153973860242045,10.15467419487498,0.0,59.99,0,0,0.6904109589041096,0.1,0.0,0,0
2022-11-04,28158.0,10.2456222982778,10.153973860242045,0.0,59.99,0,0,0.6931506849315069,0.1,0.0,0,0
2022-11-05,35662.0,10.481869015752949,10.2456222982778,0.0,59.99,1,0,0.6958904109589041,0.1,0.0,0,0
2022-11-06,36004.0,10.491413096682967,10.481869015752949,0.0,59.99,1,0,0.6986301369863014,0.1,0.0,0,0
2022-11-07,25244.0,10.136383395293016,10.491413096682967,0.0,59.99,0,0,0.7013698630136986,0.1,0.0,0,0
2022-11-08,25385.0,10.141953119948122,10.136383395293016,0.0,59.99,0,0,0.7041095890410959,0.1,0.0,0,0
2022-11-09,25467.0,10.145178041136916,10.141953119948122,0.0,59.99,0,0,0.7068493150684931,0.1,0.0,0,0
2022-11-10,25160.0,10.133050455652521,10.145178041136916,0.0,59.99,0,0,0.7095890410958904,0.1,0.0,0,0
2022-11-11,29688.0,10.298531885816375,10.133050455652521,0.0,59.99,0,1,0.7123287671232876,0.1,0.0,0,0
2022-11-12,35679.0,10.482345586693945,10.298531885816375,0.0,59.99,1,0,0.7150684931506849,0.1,0.0,0,0
2022-11-13,35817.0,10.486205839326685,10.482345586693945,0.0,59.99,1,0,0.7178082191780822,0.1,0.0,0,0
2022-11-14,26412.0,10.181611592175802,10.486205839326685,0.0,59.99,0,0,0.7205479452054795,0.1,0.0,0,0
2022-11-15,27174.0,10.21005271198941,10.181611592175802,0.0,59.99,0,0,0.7232876712328767,0.1,0.0,0,0
2022-11-16,26755.0,10.194514026238298,10.21005271198941,0.0,59.99,0,0,0.726027397260274,0.1,0.0,0,0
2022-11-17,25982.0,10.165197756999154,10.194514026238298,0.0,59.99,0,0,0.7287671232876712,0.1,0.0,0,0
2022-11-18,27963.0,10.238673247631876,10.165197756999154,0.0,59.99,0,0,0.7315068493150685,0.1,0.0,0,0
2022-11-19,34946.0,10.461587907067887,10.238673247631876,0.0,59.99,1,0,0.7342465753424657,0.1,0.0,0,0
2022-11-20,35579.0,10.479538961219825,10.461587907067887,0.0,59.99,1,0,0.736986301369863,0.1,0.0,0,0
2022-11-21,26101.0,10.169767218727474,10.479538961219825,0.0,59.99,0,0,0.7397260273972602,0.1,0.0,0,0
2022-11-22,26744.0,10.19410281896535,10.169767218727474,0.0,59.99,0,0,0.7424657534246575,0.1,0.0,0,0
2022-11-23,26242.0,10.175154565791225,10.19410281896535,0.0,59.99,0,0,0.7452054794520548,0.1,0.0,0,0
2022-11-24,27238.0,10.212405048870064,10.175154565791225,0.0,59.99,0,1,0.7479452054794521,0.1,0.0,0,0
2022-11-25,29925.0,10.306482946743365,10.212405048870064,0.0,59.99,0,0,0.7506849315068493,0.1,0.0,0,0
2022-11-26,35682.0,10.482429663876848,10.306482946743365,0.0,59.99,1,0,0.7534246575342466,0.1,0.0,0,0
2022-11-27,36345.0,10.500839435641206,10.482429663876848,0.0,59.99,1,0,0.7561643835616438,0.1,0.0,0,0
2022-11-28,27038.0,10.205035547224519,10.500839435641206,0.0,59.99,0,0,0.7589041095890411,0.1,0.0,0,0
2022-11-29,26537.0,10.186332947096382,10.205035547224519,0.0,59.99,0,0,0.7616438356164383,0.1,0.0,0,0
2022-11-30,26979.0,10.202851129761747,10.186332947096382,0.0,59.99,0,0,0.7643835616438356,0.1,0.0,0,0
2022-12-01,26701.0,10.19249374795004,10.202851129761747,0.0,59.99,0,0,0.7671232876712328,0.16,0.0,0,0
2022-12-02,29223.0,10.282745568475118,10.19249374795004,0.0,59.99,0,0,0.7698630136986301,0.16,0.0,0,0
2022-12-03,36322.0,10.500206428423052,10.282745568475118,0.0,59.99,1,0,0.7726027397260274,0.16,0.0,0,0
2022-12-04,36774.0,10.512573545469639,10.500206428423052,0.0,59.99,1,0,0.7753424657534247,0.16,0.0,0,0
2022-12-05,27747.0,10.230919044505193,10.512573545469639,0.0,59.99,0,0,0.7780821917808219,0.16,0.0,0,0
